day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds,Running Position
HV_2008-4-23_5,1,4.0,BOLD CHAMPION (CG127),O Doleuze,P F Yiu,125,1035,6,1:41.10,2.8,3 3 3 1
HV_2008-4-23_5,2,2.0,ROMANTIC GREEN (CG123),B Prebble,C Fownes,129,1042,8,1:41.20,8.1,1 1 1 2
HV_2008-4-23_5,3,3.0,STRIKING MASCOT (CH154),F Coetzee,D E Ferraris,127,1080,10,1:41.50,6.2,8 8 7 3
HV_2008-4-23_5,4,8.0,FORTUNE DRAGON (CH324),K T Yeung,A Lee,114,1138,2,1:41.60,99,6 6 6 4
HV_2008-4-23_5,5,11.0,ALICE TOO (CG309),M Nunes,K W Lui,117,1184,7,1:41.60,19,2 2 2 5
HV_2008-4-23_5,6,12.0,EMBRACES (CH175),G Boss,T K Ng,117,991,1,1:41.70,6,9 9 8 6
HV_2008-4-23_5,7,5.0,JOLLY WONGCHOY (CH076),Y T Cheng,Y O Wong,123,1065,9,1:41.80,8,10 11 10 7
HV_2008-4-23_5,8,6.0,MEATH (CE143),C W Wong,Y S Tsui,120,1086,4,1:41.90,7.9,5 5 5 8
HV_2008-4-23_5,9,7.0,CENTENNIAL SMILE (CG165),P H Lo,D Cruz,115,1018,3,1:42.00,21,11 10 11 9
HV_2008-4-23_5,10,1.0,EVERGREEN (CE106),W M Lai,C H Yip,129,1179,11,1:42.90,23,4 4 4 10
HV_2008-4-23_5,11,9.0,BRAVO HORSE (CH312),H W Lai,T W Leung,115,1040,5,1:44.20,99,7 7 9 11
HV_2008-4-23_5,WV,10.0,EASY GAME (CC346),M Du Plessis,P O'Sullivan,118,---,---,---,---,---
HV_2008-4-23_6,1,7.0,AMO (CB125),M Nunes,Y S Tsui,123,1180,4,1:10.70,25.0,6 6 1
HV_2008-4-23_6,2,11.0,CENTURY SUPER STAR (CE070),W M Lai,A Schutz,117,1081,1,1:10.70,5.7,3 3 2
HV_2008-4-23_6,3,2.0,KINGIFLY (CG020),H W Lai,P F Yiu,125,1120,2,1:10.90,3.0,4 4 3
HV_2008-4-23_6,4,10.0,SUPER GOAL MASTER (CG220),G Mosse,C Fownes,120,1108,9,1:10.90,4.1,8 8 4
HV_2008-4-23_6,5,1.0,CONFUCIUS CLASSIC (CJ141),E Saint-Martin,S Woods,129,1048,10,1:10.90,34.0,12 12 5
HV_2008-4-23_6,6,3.0,MR COOL (CD071),C K Tong,K L Man,123,1100,6,1:10.90,29.0,2 2 6
HV_2008-4-23_6,7,5.0,SUPER CHARGE (CC299),Y T Cheng,A Lee,123,1199,5,1:11.00,10.0,7 7 7
HV_2008-4-23_6,8,9.0,BRILLIANT ONE (CG212),F Coetzee,J Size,121,1061,12,1:11.00,22.0,11 11 8
HV_2008-4-23_6,9,6.0,JOLLY GOOD FORTUNE (CD274),B Prebble,K W Lui,124,1204,3,1:11.20,7.7,1 1 9
HV_2008-4-23_6,10,8.0,BAYVIEW GREYSLEW (CJ194),Z Purton,T K Ng,123,1120,11,1:11.30,99.0,10 9 10
HV_2008-4-23_6,11,12.0,SALUT BEAUTE (CB189),K L Chui,A T Millard,111,1059,8,1:11.60,15.0,9 10 11
HV_2008-4-23_6,12,4.0,FLY HIGH (CH126),M Du Plessis,P O'Sullivan,127,1184,7,1:11.70,43.0,5 5 12
HV_2008-4-23_7,1,11.0,HAR HAR CHARMS (CE100),F Coetzee,J Size,115,1127,2,0:57.40,15.0,1 1 1
HV_2008-4-23_7,2,2.0,DIAMOND SUPREME (CH265),K T Yeung,A T Millard,118,1056,5,0:57.40,2.1,3 4 2
HV_2008-4-23_7,3,12.0,MIRACLE FORTUNE (CH292),C K Tong,Y S Tsui,110,993,1,0:57.50,52.0,5 3 3
HV_2008-4-23_7,4,10.0,TRULLI (CH327),B Prebble,K W Lui,118,1044,3,0:57.50,3.2,10 7 4
HV_2008-4-23_7,5,1.0,WINE WIN (CG018),P H Lo,A Lee,124,1071,6,0:57.80,16.0,2 2 5
HV_2008-4-23_7,6,5.0,TREASURABLE (CH017),Z Purton,P O'Sullivan,120,997,4,0:57.90,98.0,9 5 6
HV_2008-4-23_7,7,6.0,TIGER RIDGE (CD084),W M Lai,A Schutz,117,1252,10,0:57.90,34.0,4 6 7
HV_2008-4-23_7,8,3.0,BELONG TO CASA (CJ064),K L Chui,A S Cruz,118,1194,9,0:58.00,11.0,11 9 8
HV_2008-4-23_7,9,9.0,TRAVEL CONSULTANT (CG266),C W Wong,C H Yip,112,1050,11,0:58.20,72.0,12 11 9
HV_2008-4-23_7,10,4.0,CLASSA FOR EVER (CD085),M W Leung,L Ho,118,1068,8,0:59.30,38.0,6 8 10
HV_2008-4-23_7,11,7.0,WHISKY POWER (CH291),Y T Cheng,C W Chang,117,1071,7,0:59.40,9.6,8 12 11
HV_2008-4-23_7,12,8.0,HAPPY GO LUCKY (CH127),G Boss,C Fownes,117,1131,12,0:59.50,52.0,7 10 12
HV_2008-4-23_8,1,5.0,KING HOGAN (CE257),E Saint-Martin,K W Lui,122,1221,1,1:51.20,9.3,9 8 10 8 1
HV_2008-4-23_8,2,12.0,PALETTE THE BEST (CH151),F Coetzee,J Size,114,1046,9,1:51.30,8.3,12 12 11 11 2
HV_2008-4-23_8,3,9.0,AMSTERDAM (CE140),M Nunes,J Moore,116,1046,8,1:51.50,15.0,11 9 9 9 3
HV_2008-4-23_8,4,8.0,WARM EMBRACES (CJ162),Y T Cheng,T K Ng,117,970,10,1:51.60,7.0,6 6 8 6 4
HV_2008-4-23_8,5,3.0,LOCAL POWER (CH296),B Prebble,C H Yip,128,1079,4,1:51.70,2.6,4 3 4 4 5
HV_2008-4-23_8,6,1.0,INFINITE DELIGHT (CG314),O Doleuze,D E Ferraris,132,1038,3,1:51.80,22.0,3 2 3 3 6
HV_2008-4-23_8,7,4.0,THE WITCH'S BROOM (CH231),H W Lai,T W Leung,120,1152,7,1:51.90,16.0,7 7 5 5 7
HV_2008-4-23_8,8,7.0,SOLAR POWER (CE047),C K Tong,P F Yiu,115,1013,11,1:51.90,46.0,2 5 7 10 8
HV_2008-4-23_8,9,2.0,FANTASTIC DANCER (CJ001),G Mosse,S Woods,130,1106,6,1:52.00,16.0,1 1 1 1 9
HV_2008-4-23_8,10,10.0,LIVERBIRD (CE055),S K Sit,C S Shum,113,1144,2,1:52.00,70.0,8 10 12 12 10
HV_2008-4-23_8,11,6.0,PRIME TARGET (CH242),G Boss,C Fownes,122,1044,12,1:52.50,6.3,5 4 2 2 11
HV_2008-4-23_8,12,11.0,NASA PEARL (CC068),W M Lai,P O'Sullivan,112,1130,5,1:52.70,31.0,10 11 6 7 12
HV_2008-4-2_1,1,12.0,PERFECT ATHLETE (CG276),C W Wong,C H Yip,111,1145,4,0:57.90,3.2,2 1 1
HV_2008-4-2_1,2,11.0,SUPER RED (CG230),K L Chui,A S Cruz,114,1054,1,0:58.10,8.9,3 4 2
HV_2008-4-2_1,3,6.0,KING'S CHOICE (CG040),H W Lai,L Ho,124,997,11,0:58.10,11,4 3 3
HV_2008-4-2_1,4,10.0,TRIUMPHANT GLORY (CB368),W M Lai,T K Ng,122,1102,3,0:58.20,10,7 6 4
HV_2008-4-2_1,5,1.0,MAGIC KING (CH182),E Saint-Martin,A Schutz,129,1055,5,0:58.20,7.1,8 8 5
HV_2008-4-2_1,6,7.0,DASHING WINNER (CA018),D Beadman,B K Ng,126,1131,9,0:58.30,18,11 10 6
HV_2008-4-2_1,7,4.0,FIRST DEGREE (CH132),O Doleuze,T W Leung,128,1079,2,0:58.60,24,1 2 7
HV_2008-4-2_1,8,8.0,BUDDIES SPIRIT (CD042),B Prebble,P O'Sullivan,125,1087,10,0:58.60,21,5 5 8
HV_2008-4-2_1,9,3.0,BATURO (CH029),P H Lo,Y S Tsui,121,963,6,0:58.70,5.9,6 7 9
HV_2008-4-2_1,10,2.0,SUPER SPECIAL (CE225),D Whyte,D E Ferraris,129,1094,8,0:58.70,7.3,9 9 10
HV_2008-4-2_1,11,9.0,SOU MA TAM (CH253),M Du Plessis,C Fownes,125,1170,7,0:59.20,36,10 11 11
HV_2008-4-2_1,WV,5.0,HEADINGLEY (CH264),K T Yeung,A T Millard,121,---,---,---,---,---
HV_2008-4-2_2,1,6.0,SOMETHING SPECIAL (CJ014),K T Yeung,A T Millard,116,1083,9,1:41.40,5.8,11 10 8 1
HV_2008-4-2_2,2,1.0,MULTO EXPRESSO (CG098),D Beadman,J Moore,129,1070,1,1:41.50,2.8,6 5 5 2
HV_2008-4-2_2,3,8.0,VINTAGE GOLD (CG094),D Whyte,S Woods,120,1062,4,1:41.60,6.1,3 3 3 3
HV_2008-4-2_2,4,2.0,BOLD CHAMPION (CG127),M Du Plessis,P F Yiu,128,1039,10,1:41.70,15.0,4 4 4 4
HV_2008-4-2_2,5,10.0,PICTURE PERFECT (CD297),M Nunes,Y S Tsui,117,1155,3,1:41.90,15.0,1 1 1 5
HV_2008-4-2_2,6,4.0,SUPER FANTASY (CD162),O Doleuze,D E Ferraris,126,1104,8,1:42.00,13.0,12 12 10 6
HV_2008-4-2_2,7,12.0,KING OF SHAVER (CH041),H W Lai,A Lee,111,1152,12,1:42.00,12.0,7 7 7 7
HV_2008-4-2_2,8,9.0,PRIMIATA (CG226),Y T Cheng,K L Man,116,1068,11,1:42.00,25.0,5 6 6 8
HV_2008-4-2_2,9,5.0,KINGSTON WINNER (CC024),W M Lai,T K Ng,123,1084,6,1:42.30,22.0,2 2 2 9
HV_2008-4-2_2,10,7.0,LOHAN (CH279),F Coetzee,B K Ng,120,1042,7,1:42.40,12.0,9 8 9 10
HV_2008-4-2_2,11,3.0,DASH (CG236),C W Wong,C H Yip,121,1065,5,1:42.60,15.0,8 9 11 11
HV_2008-4-2_2,12,11.0,UNDERDOG (CH172),P H Lo,T W Leung,110,952,2,1:42.60,85.0,10 11 12 12
HV_2008-4-2_3,1,2.0,DEERFIELD (CG038),D Whyte,Y O Wong,129,1146,6,1:10.50,3.1,8 5 1
HV_2008-4-2_3,2,12.0,GANBARIA (CE052),M W Leung,D Cruz,112,1159,2,1:10.60,8.7,1 1 2
HV_2008-4-2_3,3,7.0,MARVELLOUS (CH026),K L Chui,B K Ng,119,1052,1,1:10.90,3.8,4 2 3
HV_2008-4-2_3,4,4.0,SUPER GOAL MASTER (CG220),G Mosse,C Fownes,129,1121,8,1:10.90,10.0,3 6 4
HV_2008-4-2_3,5,6.0,BRILLIANT TREASURE (CH045),F Coetzee,J Size,126,1181,11,1:11.50,11.0,9 10 5
HV_2008-4-2_3,6,3.0,NEW TRIUMPH (CG105),S K Sit,Y S Tsui,127,1148,4,1:11.60,9.9,7 7 6
HV_2008-4-2_3,7,1.0,SPEED FIGHTER (CD355),H W Lai,P F Yiu,127,1100,5,1:11.60,16.0,2 3 7
HV_2008-4-2_3,8,9.0,HOT SUN (CJ005),C W Wong,C H Yip,118,1062,9,1:12.10,24.0,5 4 8
HV_2008-4-2_3,9,11.0,PEARL HALO (CJ023),B Prebble,P O'Sullivan,118,1029,10,1:12.10,10.0,10 8 9
HV_2008-4-2_3,10,8.0,NAMJONG GOODLUCK (CE267),M Du Plessis,D J Hall,124,1119,7,1:12.20,99.0,12 9 10
HV_2008-4-2_3,11,10.0,ACTUARIAL TALENT (CJ028),E Saint-Martin,C S Shum,121,1013,3,1:13.50,64.0,6 11 11
HV_2008-4-2_3,12,5.0,VIENTO (CH181),W M Lai,T K Ng,126,1201,12,1:14.20,99.0,11 12 12
HV_2008-4-2_4,1,5.0,SPARKLE (CB406),Y T Cheng,L Ho,130,1161,5,1:42.70,9.2,8 9 10 1
HV_2008-4-2_4,2,10.0,HURRICANE WAY (CH039),D Whyte,D E Ferraris,123,997,12,1:42.70,11.0,9 7 7 2
HV_2008-4-2_4,3,2.0,KAISER'S CHOIX (CE305),G Mosse,C Fownes,133,1105,7,1:42.80,5.9,6 6 6 3
HV_2008-4-2_4,4,6.0,DENDRANTHEMA LOVE (CD073),H W Lai,T W Leung,123,1129,10,1:42.90,12.0,11 11 9 4
HV_2008-4-2_4,5,11.0,WINNING PATTERN (CG125),M Nunes,S Woods,122,1109,1,1:42.90,3.3,3 3 2 5
HV_2008-4-2_4,6,3.0,BULB TREASURE (CH048),W M Lai,T K Ng,130,1037,2,1:42.90,8.4,5 5 3 6
HV_2008-4-2_4,7,1.0,ENERGETIC BOY (CH153),K T Yeung,A T Millard,126,1058,4,1:43.00,51.0,7 10 11 7
HV_2008-4-2_4,8,4.0,CITY SURFER (CG129),C W Wong,C H Yip,127,1029,8,1:43.10,21.0,4 4 4 8
HV_2008-4-2_4,9,9.0,FANTASTIC WIN (CB188),F Coetzee,Y S Tsui,123,1080,9,1:43.20,17.0,10 8 8 9
HV_2008-4-2_4,10,8.0,LORD CAIRNS (CE127),D Beadman,A Schutz,125,1077,6,1:43.40,7.9,1 1 1 10
HV_2008-4-2_4,11,12.0,HONG KONG GEM (CE114),M Du Plessis,D Cruz,120,1181,3,1:43.50,20.0,12 12 12 11
HV_2008-4-2_4,12,7.0,TABBRIS (CB088),P H Lo,A Lee,119,1198,11,0:00.00,19.0,2 2 5 12
HV_2008-4-2_5,1,1.0,FRIENDSHIP (CE066),C W Wong,C S Shum,127,1024,12,1:43.50,21.0,1 1 1 1
HV_2008-4-2_5,2,2.0,SOLAR (CC198),K T Yeung,P F Yiu,125,1060,2,1:43.50,13.0,11 11 9 2
HV_2008-4-2_5,3,9.0,KEY WINNER (CG157),K L Chui,A Schutz,112,1043,8,1:43.60,7.0,4 5 5 3
HV_2008-4-2_5,4 DH,3.0,STAY YOUNG (CD109),H W Lai,T W Leung,127,1102,10,1:43.60,59.0,3 2 3 4
HV_2008-4-2_5,4 DH,7.0,ROCKET AND GOLD (CH015),B Prebble,C H Yip,122,1060,1,1:43.60,3.5,9 10 10 4
HV_2008-4-2_5,6,12.0,DECAGONAL (CH244),W M Lai,A Lee,111,1028,6,1:43.70,9.8,2 4 6 6
HV_2008-4-2_5,7,10.0,KING OF SPADES (CC056),Y T Cheng,T K Ng,115,1053,7,1:43.80,32.0,10 9 7 7
HV_2008-4-2_5,8,5.0,CLOVIS (CH044),G Mosse,Y O Wong,122,1019,4,1:43.80,5.4,5 3 2 8
HV_2008-4-2_5,9,11.0,MEGA BULLET (CH192),M Nunes,C Fownes,117,1083,11,1:44.00,13.0,12 12 12 9
HV_2008-4-2_5,10,4.0,VINCERE (CE324),M Du Plessis,Y S Tsui,124,1141,5,1:44.00,30.0,6 7 11 10
HV_2008-4-2_5,11,6.0,G-ONE LEADING (CE306),F Coetzee,J Size,122,1169,3,1:44.40,21.0,7 8 8 11
HV_2008-4-2_5,12,8.0,ZEPHYRUS (CH285),D Whyte,A T Millard,122,1058,9,1:44.80,5.4,8 6 4 12
HV_2008-4-2_6,1,3.0,BUTTERFIELD (CG178),D Whyte,Y O Wong,127,1075,1,1:42.00,2.2,5 5 5 1
HV_2008-4-2_6,2 DH,2.0,HIGH INTELLIGENT (CD317),K T Yeung,A T Millard,123,1140,8,1:42.20,20,1 1 1 2
HV_2008-4-2_6,2 DH,10.0,KING HOGAN (CE257),E Saint-Martin,K W Lui,120,1225,2,1:42.20,9.5,10 9 9 2
HV_2008-4-2_6,4 DH,5.0,THE WITCH'S BROOM (CH231),H W Lai,T W Leung,120,1153,4,1:42.30,11,4 4 4 4
HV_2008-4-2_6,4 DH,8.0,BEST POWER (CG006),K L Chui,K L Man,115,1056,6,1:42.30,14,7 7 8 4
HV_2008-4-2_6,6,1.0,DASHING THUNDER (CD080),B Prebble,C H Yip,130,1135,9,1:42.50,8.2,2 2 2 6
HV_2008-4-2_6,7,7.0,SOLAR POWER (CE047),M Nunes,P F Yiu,121,1017,11,1:42.60,25,11 11 12 7
HV_2008-4-2_6,8,12.0,LIGHTNING SPEED (CG263),Y T Cheng,P O'Sullivan,113,1033,10,1:42.80,21,8 8 7 8
HV_2008-4-2_6,9,9.0,MAINLAND SHUTTLE (CG315),G Mosse,A Lee,120,1097,3,1:42.80,6.4,3 3 3 9
HV_2008-4-2_6,10,6.0,SUNBELL (CB391),M Du Plessis,D Cruz,122,1106,12,1:43.10,80,12 12 11 10
HV_2008-4-2_6,11,4.0,BAYVIEW GREYSLEW (CJ194),W M Lai,T K Ng,118,1122,5,1:43.40,99,9 10 10 11
HV_2008-4-2_6,12,11.0,KOWLOON FIT (CE247),F Coetzee,J Size,118,1101,7,1:43.90,16,6 6 6 12
HV_2008-4-2_6,WV,,I'M NO SQUARE (CG078),O Doleuze,C Fownes,123,---,---,---,---,---
HV_2008-4-2_7,1,5.0,LOLLIPOP (CH006),G Mosse,C Fownes,124,1130,4,1:10.40,2.5,1 1 1
HV_2008-4-2_7,2,4.0,COUNTRY MAGIC (CH069),K L Chui,A S Cruz,119,1064,2,1:11.10,4.9,2 3 2
HV_2008-4-2_7,3,10.0,TIGER RIDGE (CD084),K T Yeung,A Schutz,113,1246,11,1:11.20,59.0,12 11 3
HV_2008-4-2_7,4,8.0,MACHO EXPRESSO (CH261),D Whyte,J Size,123,1274,7,1:11.20,5.4,3 2 4
HV_2008-4-2_7,5,12.0,DASHING CHAMPION (CC015),H W Lai,B K Ng,113,1160,1,1:11.30,21.0,5 5 5
HV_2008-4-2_7,6,11.0,DARE TO WIN (CG099),Y T Cheng,C H Yip,114,1130,3,1:11.30,18.0,4 4 6
HV_2008-4-2_7,7,6.0,SOLAR MIGHTY (CH124),B Prebble,A Lee,124,1164,6,1:11.30,5.0,6 6 7
HV_2008-4-2_7,8,9.0,AMO (CB125),F Coetzee,Y S Tsui,122,1180,9,1:11.40,46.0,10 9 8
HV_2008-4-2_7,9,1.0,WHATAFANTASY (CH267),M Nunes,D E Ferraris,131,1226,12,1:11.50,73.0,11 12 9
HV_2008-4-2_7,10,2.0,FLY HIGH (CH126),M Du Plessis,P O'Sullivan,127,1193,5,1:11.50,25.0,7 7 10
HV_2008-4-2_7,11,3.0,FLYING SPRINTER (CD021),M W Leung,T W Leung,123,1199,8,1:12.50,39.0,8 8 11
HV_2008-4-2_7,12,7.0,HONEST TREASURE (CE200),W M Lai,T K Ng,121,1092,10,1:13.10,99.0,9 10 12
HV_2008-4-2_8,1,9.0,SUPERIOR UNIT (CJ045),B Prebble,D J Hall,118,1120,4,1:10.20,8.8,4 4 1
HV_2008-4-2_8,2,3.0,DIM SUM (CH226),D Beadman,J Moore,127,1046,11,1:10.40,10,11 11 2
HV_2008-4-2_8,3,10.0,BEAUTIFUL DREAMER (CH108),M Du Plessis,K L Man,116,1052,7,1:10.70,88,10 10 3
HV_2008-4-2_8,4,2.0,GRAND STORE (CH087),Y T Cheng,Y S Tsui,127,1055,6,1:10.80,15,1 1 4
HV_2008-4-2_8,5,1.0,HIGH POINT (CH215),S K Sit,C S Shum,129,1079,5,1:11.10,8,6 6 5
HV_2008-4-2_8,6,11.0,CANNONISE (CD377),W M Lai,A Lee,114,1100,2,1:11.20,23,8 8 6
HV_2008-4-2_8,7,12.0,GRAND COMMANDS (CD300),C W Wong,Y O Wong,110,1229,10,1:11.50,14,3 2 7
HV_2008-4-2_8,8,8.0,WARRIOR (CH066),D Whyte,J Size,119,1223,1,1:11.50,1.7,7 7 8
HV_2008-4-2_8,9,5.0,ISLAND SPEED (CG202),H W Lai,B K Ng,123,1183,9,1:11.60,29,5 5 9
HV_2008-4-2_8,10,4.0,ADAIKALI (CE181),G Mosse,S Woods,126,1070,8,1:11.80,56,2 3 10
HV_2008-4-2_8,11,6.0,CHATER POWER (CG312),O Doleuze,D E Ferraris,122,1157,3,1:11.90,13,9 9 11
HV_2008-4-2_8,WV,7.0,EASY (CG095),K L Chui,A S Cruz,117,---,---,---,---,---
HV_2008-4-9_1,1,7.0,K-JACK (CG233),K T Yeung,A T Millard,124,1164,5,1:10.70,6.6,5 5 1
HV_2008-4-9_1,2,12.0,HAPPY ASH (CG106),M Nunes,P F Yiu,114,1015,2,1:10.70,12,4 4 2
HV_2008-4-9_1,3,6.0,DASHING WINNER (CA018),D Beadman,B K Ng,131,1127,1,1:11.10,5.8,8 7 3
HV_2008-4-9_1,4,9.0,SOU MA TAM (CH253),M Du Plessis,C Fownes,126,1180,3,1:11.10,23,2 3 4
HV_2008-4-9_1,5,11.0,NOT QUITE PERFECT (CG254),D Whyte,A Lee,132,995,4,1:11.20,9.3,3 2 5
HV_2008-4-9_1,6,2.0,AURELIAN (CC025),H W Lai,L Ho,129,1123,11,1:11.20,18,12 8 6
HV_2008-4-9_1,7,3.0,PROGRESSING TIMES (CC231),M W Leung,T W Leung,129,1069,8,1:11.30,12,10 9 7
HV_2008-4-9_1,8,5.0,BATURO (CH029),O Doleuze,Y S Tsui,131,967,7,1:11.30,6.1,7 6 8
HV_2008-4-9_1,9,8.0,LUCKY WORLD (CJ053),Y T Cheng,C H Yip,127,1136,9,1:12.00,3.4,1 1 9
HV_2008-4-9_1,10,4.0,TELECOM EMPEROR (CH137),B Prebble,D J Hall,132,1190,12,1:12.50,67,9 11 10
HV_2008-4-9_1,11,10.0,TELECOM PERFECT (CH121),P H Lo,K W Lui,114,1093,10,1:12.70,99,11 12 11
HV_2008-4-9_1,12,1.0,MAINLAND MASTER (CG044),E Saint-Martin,A Schutz,133,1009,6,1:14.60,26,6 10 12
HV_2008-4-9_1,WV,,MASTER YING (CB249),W M Lai,T K Ng,115,---,---,---,---,---
HV_2008-4-9_2,1,7.0,RED FORTUNE (CE192),D Whyte,A Schutz,119,995,1,2:18.20,2.8,7 7 7 7 5 1
HV_2008-4-9_2,2,8.0,VITALITY CHAMP (CD301),W M Lai,T K Ng,113,1145,4,2:18.50,21,1 1 1 1 1 2
HV_2008-4-9_2,3,5.0,CHINSOLA (CD328),H W Lai,L Ho,123,990,7,2:18.60,6.4,6 6 6 6 2 3
HV_2008-4-9_2,4,11.0,CHALLENGER (CE138),M Du Plessis,A Lee,114,1016,2,2:18.60,9.5,3 5 5 5 6 4
HV_2008-4-9_2,5,10.0,FLYING PROFILE (CD168),M W Leung,D Cruz,110,1075,9,2:18.70,12,10 10 10 10 10 5
HV_2008-4-9_2,6,4.0,LAZY BUDDIES (CC208),O Doleuze,A Lee,131,1146,8,2:18.80,4,8 8 8 8 8 6
HV_2008-4-9_2,7,12.0,DANZIGMOUNTAIN (CG139),K L Chui,C S Shum,108,1012,5,2:19.00,36,9 9 9 9 9 7
HV_2008-4-9_2,8,9.0,CENAMIRA (CD129),Y T Cheng,Y O Wong,113,1155,3,2:19.70,17,2 3 3 3 3 8
HV_2008-4-9_2,9,3.0,BARRACUDA (CB320),G Mosse,A Lee,131,1096,6,2:21.40,14,4 4 4 4 7 9
HV_2008-4-9_2,10,6.0,SHOW BRAVELY (CB388),Z Purton,Y S Tsui,123,1142,10,2:21.80,12,5 2 2 2 4 10
HV_2008-4-9_2,WV,1.0,NATURAL ECHO (CB326),B Prebble,K L Man,133,---,---,---,---,---
HV_2008-4-9_2,WV,2.0,SAMMY'S FORTUNE (CH204),E Saint-Martin,A Schutz,132,---,---,---,---,---
HV_2008-4-9_3,1,11.0,OPTIC KING (CE139),M Du Plessis,B K Ng,114,1091,3,0:57.90,5.5,4 4 1
HV_2008-4-9_3,2,2.0,KEEN SOUL (CH092),Y T Cheng,Y S Tsui,123,1058,2,0:58.30,3.7,7 7 2
HV_2008-4-9_3,3,3.0,CHOICE AND CHANCE (CA381),H W Lai,T W Leung,120,1108,8,0:58.30,16.0,10 8 3
HV_2008-4-9_3,4,7.0,KEEN FLYER (CB330),K T Yeung,A T Millard,114,1218,4,0:58.40,6.9,1 1 4
HV_2008-4-9_3,5,5.0,JUST RIGHT (CH300),W M Lai,T K Ng,121,1109,7,0:58.40,7.3,2 2 5
HV_2008-4-9_3,6,6.0,ALIVE AND KICKING (CJ071),D Beadman,J Moore,121,1016,11,0:58.60,99.0,11 11 6
HV_2008-4-9_3,7,4.0,GOOD TIME CHARLIE (CJ207),G Boss,C Fownes,123,1155,10,0:58.80,30.0,12 10 7
HV_2008-4-9_3,8,9.0,INSIDER (CG112),K L Chui,C S Shum,114,1062,1,0:58.80,6.2,6 6 8
HV_2008-4-9_3,9,1.0,ASIAN CITRUS (CH246),O Doleuze,D E Ferraris,130,1066,12,0:58.90,8.2,3 3 9
HV_2008-4-9_3,10,8.0,MY GOAL (CJ131),B Prebble,D J Hall,121,1109,9,0:59.00,22.0,9 12 10
HV_2008-4-9_3,11,10.0,MASTER OF SHAVERS (CJ026),G Mosse,A Lee,120,1031,5,0:59.20,34.0,8 9 11
HV_2008-4-9_3,12,12.0,BLUE SAINT (CJ080),M W Leung,L Ho,110,1055,6,0:59.20,36.0,5 5 12
HV_2008-4-9_4,1,8.0,MI REILLY (CJ199),Y T Cheng,Y O Wong,119,1006,8,1:10.40,10.0,1 1 1
HV_2008-4-9_4,2,7.0,TOP TOP LIGHT (CG182),D Beadman,C Fownes,124,1189,1,1:10.80,4.2,3 4 2
HV_2008-4-9_4,3,10.0,TRULLI (CH327),B Prebble,K W Lui,118,1041,11,1:11.00,4.5,9 10 3
HV_2008-4-9_4,4,9.0,BRILLIANT ONE (CG212),D Whyte,J Size,119,1054,9,1:11.20,20.0,10 9 4
HV_2008-4-9_4,5,6.0,ROCKET POWER (CH136),K L Chui,A S Cruz,119,1116,2,1:11.30,2.7,7 8 5
HV_2008-4-9_4,6,12.0,ENCOSTA DON (CH305),M Du Plessis,D J Hall,114,1095,6,1:11.30,99.0,12 11 6
HV_2008-4-9_4,7,11.0,BE MY SONG (CH272),S K Sit,Y S Tsui,112,1205,4,1:11.80,6.8,6 5 7
HV_2008-4-9_4,8,2.0,GUAN DAO (CH211),P H Lo,A Lee,122,1161,5,1:11.80,99.0,2 2 8
HV_2008-4-9_4,9,3.0,MR COOL (CD071),H W Lai,K L Man,125,1099,10,1:12.10,32.0,4 3 9
HV_2008-4-9_4,10,4.0,CONFUCIUS CLASSIC (CJ141),E Saint-Martin,S Woods,127,1048,12,1:12.10,27.0,8 7 10
HV_2008-4-9_4,11,5.0,COOL CAT (CH330),G Boss,P O'Sullivan,124,1189,3,1:12.20,99.0,5 6 11
HV_2008-4-9_4,12,1.0,SUGAR ON TOP (CG274),W M Lai,T K Ng,130,1064,7,1:12.60,99.0,11 12 12
HV_2008-4-9_5,1,1.0,SUPER GOAL MASTER (CG220),G Mosse,C Fownes,130,1116,4,1:10.60,3.2,5 5 1
HV_2008-4-9_5,2,10.0,SUNNY GOLF (CH138),D Beadman,J Moore,118,1066,8,1:10.80,9.6,1 1 2
HV_2008-4-9_5,3,6.0,TAKE IT EASY (CJ029),Y T Cheng,C H Yip,123,1026,1,1:10.90,4.1,2 2 3
HV_2008-4-9_5,4,2.0,CLEMENT ELITE (CH004),B Prebble,A Lee,129,1108,2,1:11.10,5.7,4 4 4
HV_2008-4-9_5,5,3.0,CRYSTAL (CE209),D Whyte,Y S Tsui,129,1178,5,1:11.10,5.9,3 3 5
HV_2008-4-9_5,6,12.0,TELEWIN (CJ010),M W Leung,Y O Wong,111,971,6,1:11.40,55,9 9 6
HV_2008-4-9_5,7,9.0,TATTENHALL DELIGHT (CG068),H W Lai,T W Leung,115,1105,11,1:11.60,29,11 11 7
HV_2008-4-9_5,8,11.0,SURE HERO (CG122),F Coetzee,A Schutz,116,1062,9,1:11.60,21,8 8 8
HV_2008-4-9_5,9,5.0,WIKI WIKI (CD205),Z Purton,D E Ferraris,126,1051,10,1:11.70,51,10 10 9
HV_2008-4-9_5,10,8.0,HAPPY ENERGY (CH033),K L Chui,B K Ng,113,1017,7,1:11.80,11,6 6 10
HV_2008-4-9_5,11,7.0,MIGHTY MAN (CJ091),M Du Plessis,K L Man,124,1131,3,1:12.00,86,7 7 11
